camis,dba,boro,building,street,zipcode,phone,cuisine_description,inspection_date,action,violation_code,violation_description,critical_flag,score,grade,grade_date,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,location
50114896,MASQUERADE,Brooklyn,351,BROADWAY,11211.0,3474765055,Iranian,2023-08-10,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,33.0,,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.70769102623,-73.955815758688,301.0,34.0,52700.0,3063594.0,3024620022.0,BK73,POINT (-73.955815758688 40.70769102623)
50159271,L'IMPRIMERIE,Brooklyn,1524,MYRTLE AVENUE,11237.0,9292956464,Bakery Products/Desserts,2025-03-26,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,33.0,,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.699374385021,-73.912746138832,304.0,37.0,43900.0,3338495.0,3033360017.0,BK77,POINT (-73.912746138832 40.699374385021)
50107917,GREAT WALL KITCHEN,Bronx,991,PROSPECT AVENUE,10459.0,9176751322,Chinese,2025-01-15,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,13.0,A,2025-01-15T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.823309180792,-73.900117569423,203.0,17.0,12901.0,2005026.0,2026780044.0,BX33,POINT (-73.900117569423 40.823309180792)
50170075,SILVER'S CRUST,Queens,129-26,MERRICK BOULEVARD,11434.0,9143385253,Caribbean,2026-02-09,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,33.0,C,2026-02-09T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.680476615446,-73.763225940884,412.0,27.0,33401.0,4270384.0,4125380003.0,QN08,POINT (-73.763225940884 40.680476615446)
50124490,GOLDEN OWLS SUSHI & NOODLES,Queens,85-04,GRAND AVENUE,11373.0,5857970409,Asian/Asian Fusion,2024-10-15,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,36.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.734957484164,-73.881966954464,404.0,30.0,47900.0,4065251.0,4028750009.0,QN50,POINT (-73.881966954464 40.734957484164)
50096263,AVABREW BY OREN'S COFFEE,Brooklyn,100,WILLOUGHBY STREET,11201.0,7186431920,Coffee/Tea,2025-01-06,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,4.0,A,2025-01-06T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.692119194158,-73.984699610102,302.0,33.0,1500.0,3424451.0,3001450022.0,BK38,POINT (-73.984699610102 40.692119194158)
50017047,JUST SALAD,Manhattan,2056,BROADWAY,10023.0,6463469851,Salads,2023-05-18,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13.0,A,2023-05-18T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.777659384185,-73.98204769297,107.0,6.0,15700.0,1029778.0,1011420064.0,MN14,POINT (-73.98204769297 40.777659384185)
50135139,EULALIE,Manhattan,239,WEST BROADWAY,10013.0,9175731335,French,2025-12-10,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,32.0,N,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.71964461807,-74.005959633107,101.0,1.0,3300.0,1002178.0,1001910011.0,MN24,POINT (-74.005959633107 40.71964461807)
50174553,King Wok,Brooklyn,3510,NOSTRAND AVENUE,11229.0,7186152117,Chinese,2026-05-05,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,20.0,N,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.598530226912,-73.941538456701,315.0,46.0,57000.0,3200252.0,3073620029.0,BK17,POINT (-73.941538456701 40.598530226912)
41456771,TAQUERIA COATZINGO,Queens,76-05,ROOSEVELT AVENUE,11372.0,7184241977,Mexican,2025-04-09,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,24.0,B,2025-04-09T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.747055593936,-73.88941249802,403.0,25.0,28700.0,4439244.0,4012870043.0,QN28,POINT (-73.88941249802 40.747055593936)
50002329,HONG KONG JACKIE CHINESE RESTAURANT,Bronx,610,MELROSE AVENUE,10455.0,7189939988,Chinese,2026-05-11,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,43.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.817366647952,-73.917168316654,201.0,17.0,6500.0,2097082.0,2023740009.0,BX34,POINT (-73.917168316654 40.817366647952)
50117119,DUNKIN DONUTS BASKIN ROBBINS,Bronx,508,WEST  259 STREET,10471.0,9738516335,Coffee/Tea,2025-03-20,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,12.0,A,2025-03-20T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.906889816312,-73.904365307527,208.0,11.0,32300.0,2098116.0,2059530015.0,BX22,POINT (-73.904365307527 40.906889816312)
50070042,NONNA DELIA'S,Queens,18-32,COLLEGE POINT BOULEVARD,11356.0,7184456662,Pizza,2023-12-04,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,26.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.782953519028,-73.845880135343,407.0,19.0,92500.0,4449828.0,4040830034.0,QN23,POINT (-73.845880135343 40.782953519028)
50127356,LITTLE ITALY PIZZA,Manhattan,62,WEST   48 STREET,10036.0,9178031905,Pizza,2024-05-22,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,12.0,A,2024-05-22T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.758215251503,-73.980356430819,105.0,4.0,9600.0,1034505.0,1012630166.0,MN17,POINT (-73.980356430819 40.758215251503)
50072538,PANDA KITCHEN,Brooklyn,943A,PENNSYLVANIA AVENUE,11207.0,9175159383,Chinese,2025-08-01,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,20.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.655153776638,-73.888055340378,305.0,42.0,110400.0,,3.0,BK82,POINT (-73.888055340378 40.655153776638)
50134726,KING FOOD,Manhattan,489,AMSTERDAM AVENUE,10024.0,9175187654,Chinese,2024-07-01,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,2024-07-01T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.786016097381,-73.976217057172,107.0,6.0,16900.0,1032126.0,1012140064.0,MN12,POINT (-73.976217057172 40.786016097381)
50105728,CARIDAD RESTAURANT,Queens,100-02,NORTHERN BOULEVARD,11368.0,9293959033,Latin American,2025-02-20,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,2025-02-20T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.75733715822,-73.868311812464,403.0,21.0,37700.0,4042507.0,4017150001.0,QN26,POINT (-73.868311812464 40.75733715822)
50172069,SOUP ON SOUP,Brooklyn,711,59 STREET,11220.0,5854936323,Chinese,2025-12-29,Violations were cited in the following area(s).,05C,"Food contact surface, refillable, reusable containers, or equipment improperly constructed, placed or maintained. Unacceptable material used. Culinary sink or other acceptable method not provided for washing food.",Critical,40.0,,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.637108882112,-74.010661415921,307.0,43.0,10400.0,3016233.0,3008580074.0,BK34,POINT (-74.010661415921 40.637108882112)
40395310,SUNRISE DINER,Queens,45-04,PARSONS BOULEVARD,11355.0,7188864855,American,2025-10-24,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13.0,A,2025-10-24T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.755551739087,-73.815544696668,407.0,20.0,120100.0,4117534.0,4052050019.0,QN52,POINT (-73.815544696668 40.755551739087)
50070206,BLUE CAFE RESTAURANT & BAR,Queens,82-63,BROADWAY,11373.0,7183960717,Latin American,2023-05-22,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,43.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.741920085896,-73.881124561761,404.0,25.0,27100.0,4037524.0,4015180088.0,QN29,POINT (-73.881124561761 40.741920085896)
50148428,FOOD PASSION,Manhattan,1200,LEXINGTON AVENUE,10028.0,9177741177,American,2026-01-06,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,44.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.776615474935,-73.957694312553,108.0,4.0,14000.0,1047560.0,1015100017.0,MN40,POINT (-73.957694312553 40.776615474935)
41634303,LA ESTRELLA TROPICAL,Bronx,744,BURKE AVENUE,10467.0,7187985723,Spanish,2025-11-20,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,16.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.871391343687,-73.865065877195,212.0,12.0,33800.0,2055613.0,2045700025.0,BX07,POINT (-73.865065877195 40.871391343687)
41251802,LETY BAKERY,Queens,77-07,37 AVENUE,11372.0,7185076539,Bakery Products/Desserts,2024-04-22,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,2024-04-22T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.749278255812,-73.88879524033,403.0,25.0,28700.0,4029588.0,4012770036.0,QN28,POINT (-73.88879524033 40.749278255812)
50125567,LITTLE RIVER,Manhattan,440,EAST   29 STREET,10016.0,2127064126,American,2023-02-28,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7.0,A,2023-02-28T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.740008051329,-73.9742884901,106.0,4.0,6200.0,1091696.0,1009627502.0,MN20,POINT (-73.9742884901 40.740008051329)
50148427,SWEET CATS ARCADE,Manhattan,21,EAST   17 STREET,10003.0,9292183130,Coffee/Tea,2025-03-12,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,05C,"Food contact surface, refillable, reusable containers, or equipment improperly constructed, placed or maintained. Unacceptable material used. Culinary sink or other acceptable method not provided for washing food.",Critical,125.0,,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.737342655662,-73.990827223478,105.0,3.0,5200.0,1016120.0,1008460016.0,MN13,POINT (-73.990827223478 40.737342655662)
50105500,LE PAIN QUOTIDIEN,Manhattan,1270,1 AVENUE,10065.0,2129885001,French,2025-03-05,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,43.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.765458041436,-73.957694207106,108.0,5.0,11600.0,1045574.0,1014630003.0,MN31,POINT (-73.957694207106 40.765458041436)
40996365,POPEYES,Manhattan,75,LEXINGTON AVENUE,10010.0,2127257033,Chicken,2024-05-07,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,A,2024-05-07T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.741255862317,-73.983457715611,106.0,2.0,6800.0,1018119.0,1008810062.0,MN21,POINT (-73.983457715611 40.741255862317)
50070626,LILLO,Brooklyn,331,HENRY STREET,11201.0,3477630899,Italian,2022-05-13,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,23.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.690305864691,-73.996437338569,306.0,39.0,4500.0,3002940.0,3002850002.0,BK33,POINT (-73.996437338569 40.690305864691)
50144322,PLUM RESTAURANT & LOUNGE,Brooklyn,3342,NOSTRAND AVENUE,11229.0,3478699149,Caribbean,2026-02-19,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,34.0,N,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.60233761442,-73.942262545173,315.0,46.0,56600.0,3198899.0,3073340005.0,BK44,POINT (-73.942262545173 40.60233761442)
41651838,BEER AUTHORITY,Manhattan,300,WEST   40 STREET,10018.0,2125108415,Irish,2026-04-30,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,2026-04-30T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.756116851237,-73.991156703009,104.0,3.0,11500.0,1013688.0,1007630042.0,MN15,POINT (-73.991156703009 40.756116851237)
50135195,MODERN COFFEE HOUSE,Manhattan,105,EAST BROADWAY,10002.0,9172672333,Bakery Products/Desserts,2025-06-25,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,94.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.713789981732,-73.99321844896,103.0,1.0,800.0,1003535.0,1002820025.0,MN27,POINT (-73.99321844896 40.713789981732)
50046909,CLUB AMADEUS,Queens,79-51,ALBION AVENUE,11373.0,7185051170,Caribbean,2026-06-06,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,68.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.739241854024,-73.884456482735,404.0,25.0,48500.0,4437152.0,4015360120.0,QN50,POINT (-73.884456482735 40.739241854024)
40372618,BURGER KING,Queens,154-05,ROCKAWAY BOULEVARD,11434.0,7185275044,Hamburgers,2024-08-30,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,12.0,A,2024-08-30T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.667935318774,-73.780984279643,412.0,28.0,29400.0,4266764.0,4123100001.0,QN02,POINT (-73.780984279643 40.667935318774)
50140819,KELLOGG'S DINER,Brooklyn,518,METROPOLITAN AVENUE,11211.0,7187824505,American,2024-09-24,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,12.0,,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Compliance Inspection,40.714051792795,-73.951818330357,301.0,34.0,51300.0,3062529.0,3023710027.0,BK73,POINT (-73.951818330357 40.714051792795)
50119663,MOMO ASHI,Queens,147-05,45 AVENUE,11355.0,5186573505,Coffee/Tea,2023-06-27,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,27.0,B,2023-06-27T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.755526153094,-73.814996126083,407.0,20.0,118900.0,4121969.0,4054060047.0,QN52,POINT (-73.814996126083 40.755526153094)
50143570,MIZNON,Manhattan,1410,BROADWAY,10018.0,9178177600,Jewish/Kosher,2025-03-19,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,77.0,,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.753489733029,-73.987110953723,105.0,4.0,11300.0,1015274.0,1008140052.0,MN17,POINT (-73.987110953723 40.753489733029)
41573961,GOOD VIEW BAKERY,Brooklyn,7820,NEW UTRECHT AVENUE,11214.0,7186219388,Chinese,2022-12-14,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,30.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.61316388294,-74.000698739412,311.0,38.0,18200.0,3162097.0,3062590044.0,BK28,POINT (-74.000698739412 40.61316388294)
41610874,DUNKIN,Bronx,3080,BOSTON ROAD,10469.0,6468724159,Donuts,2025-07-30,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,2025-07-30T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.870903071931,-73.85624801262,211.0,12.0,34400.0,2111234.0,2045790033.0,BX31,POINT (-73.85624801262 40.870903071931)
50064820,LA VECINA,Queens,30-66,STEINWAY STREET,11103.0,7187558942,Latin American,2025-08-29,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,21.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.762314518125,-73.916287655308,401.0,22.0,15500.0,4010687.0,4006600176.0,QN70,POINT (-73.916287655308 40.762314518125)
50155926,MI DULCE VICTORIA,Queens,91-28,CORONA AVENUE,11373.0,9297249404,Bakery Products/Desserts,2025-04-14,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,25.0,N,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.742468643507,-73.873068803946,404.0,25.0,46100.0,4045620.0,4018480011.0,QN29,POINT (-73.873068803946 40.742468643507)
50133297,U BAR 2 LOUNGE,Brooklyn,870,4 AVENUE,11232.0,3476056057,American,2024-05-19,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,,,2026-07-01T06:00:14.000,Inter-Agency Task Force / Initial Inspection,40.656827868298,-74.001809266262,307.0,38.0,10100.0,3010002.0,3006760042.0,BK32,POINT (-74.001809266262 40.656827868298)
50002841,DUNKIN,Manhattan,33,BEAVER STREET,10004.0,2127858001,Donuts,2024-03-01,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7.0,A,2024-03-01T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.704959659938,-74.011711046934,101.0,1.0,900.0,1000817.0,1000240001.0,MN25,POINT (-74.011711046934 40.704959659938)
50118521,HOME THE BRONX STEAKHOUSE,Bronx,224,WEST  238 STREET,10463.0,7183141300,American,2025-12-17,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9.0,A,2025-12-17T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.884859640783,-73.899898159867,208.0,11.0,28300.0,2016179.0,2032700052.0,BX29,POINT (-73.899898159867 40.884859640783)
50133260,SUBWAY,Staten Island,597,BAY STREET,10304.0,7329103666,Sandwiches,2025-11-26,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Compliance Inspection,40.627277053994,-74.075998647414,501.0,49.0,2100.0,5013201.0,5004920001.0,SI37,POINT (-74.075998647414 40.627277053994)
50142024,BONJOUR MIXEUR,Manhattan,1436,LEXINGTON AVENUE,10128.0,2129334626,French,2025-08-04,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,19.0,B,2025-08-04T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.784323276328,-73.952067000034,108.0,4.0,15801.0,1048410.0,1015220156.0,MN40,POINT (-73.952067000034 40.784323276328)
50076550,ISABELA'S,Brooklyn,4412,4 AVENUE,11220.0,7188326715,Mexican,2025-05-07,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,27.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.649688338499,-74.009232753452,307.0,38.0,8000.0,3011142.0,3007370042.0,BK32,POINT (-74.009232753452 40.649688338499)
50158658,ZARA ARTHUR MEDITERRANEAN CUISINE,Staten Island,854,ARTHUR KILL ROAD,10312.0,9296351500,Mediterranean,2025-04-21,Violations were cited in the following area(s).,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,13.0,A,2025-04-21T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.560901825472,-74.16899824374,503.0,51.0,14607.0,5153495.0,5055330062.0,SI54,POINT (-74.16899824374 40.560901825472)
50113739,TASTY COW 88 SZECHUAN CUISINE,Queens,249-04,HORACE HARDING EXPRESSWAY,11362.0,9178731208,Chinese,2025-06-02,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,60.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.760556514979,-73.731286139142,411.0,23.0,152902.0,4172803.0,4083360001.0,QN45,POINT (-73.731286139142 40.760556514979)
50152946,ANITA'S CUISINE,Manhattan,1557,SAINT NICHOLAS AVENUE,10040.0,7183718735,Mexican,2025-07-03,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,55.0,,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.85354299943,-73.930649739017,112.0,10.0,27900.0,1063997.0,1021680015.0,MN35,POINT (-73.930649739017 40.85354299943)
50149179,BLUE COLLAR BURGER,Brooklyn,704,MANHATTAN AVENUE,11222.0,7184182326,Hamburgers,2025-12-18,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,20.0,N,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.725747286544,-73.951907254139,301.0,33.0,56100.0,3065649.0,3026200037.0,BK76,POINT (-73.951907254139 40.725747286544)
40709941,PEPOLINO,Manhattan,281,WEST BROADWAY,10013.0,2129669983,Italian,2024-05-21,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,48.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.720992348962,-74.004902727484,101.0,1.0,3300.0,1002726.0,1002110016.0,MN24,POINT (-74.004902727484 40.720992348962)
41689524,PARKSANBAL BABS,Queens,41-10,162 STREET,11358.0,7188408467,Korean,2026-02-28,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,18.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.761150944561,-73.803887553386,407.0,20.0,117100.0,4120428.0,4053340017.0,QN51,POINT (-73.803887553386 40.761150944561)
41174643,ELSA LA REINA DEL CHICHARRON 3,Bronx,1A,EAST  183 STREET,10453.0,7182957383,Latin American,2026-06-04,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,23.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.858661590285,-73.903549226196,205.0,14.0,23900.0,2014080.0,2031870001.0,BX40,POINT (-73.903549226196 40.858661590285)
50097268,CINNABON,Staten Island,2655,RICHMOND AVENUE,10314.0,9293169177,Bakery Products/Desserts,2022-11-14,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,13.0,A,2022-11-14T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.582297419955,-74.169052592685,502.0,51.0,27702.0,5039658.0,5024000180.0,SI24,POINT (-74.169052592685 40.582297419955)
50152882,SYKO MARKETPLACE,Brooklyn,214A,PROSPECT PARK WEST,11215.0,6464626762,Asian/Asian Fusion,2025-04-08,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,25.0,B,2025-04-08T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.660246218596,-73.980504333237,307.0,39.0,16900.0,3026913.0,3011090039.0,BK40,POINT (-73.980504333237 40.660246218596)
